high,2,"false","false",3,3,0.17267715623000135
high,2,"false","true",3,3,0.08104755541630049
high,2,"false","false",3,4,0.15381234522283208
high,2,"false","true",3,4,0.09246294313086603
high,2,"false","false",4,3,0.15381234522283208
high,2,"false","true",4,3,0.09246294313086603
high,2,"false","false",4,4,0.17267715623000135
high,2,"false","true",4,4,0.08104755541630049
mid,2,"false","false",3,3,0.16520630235948622
mid,2,"false","true",3,3,0.09071449634629489
mid,2,"false","false",3,4,0.15142439627454923
mid,2,"false","true",3,4,0.0926548050196697
mid,2,"false","false",4,3,0.15142439627454923
mid,2,"false","true",4,3,0.0926548050196697
mid,2,"false","false",4,4,0.16520630235948622
mid,2,"false","true",4,4,0.09071449634629489
low,2,"false","false",3,3,0.1610874223237044
low,2,"false","true",3,3,0.09645570588226474
low,2,"false","false",3,4,0.1516670364055064
low,2,"false","true",3,4,0.09078983538852443
low,2,"false","false",4,3,0.1516670364055064
low,2,"false","true",4,3,0.09078983538852443
low,2,"false","false",4,4,0.1610874223237044
low,2,"false","true",4,4,0.09645570588226474
no,2,"false","false",3,3,0.13885588050480663
no,2,"false","true",3,3,0.11626207122635655
no,2,"false","false",3,4,0.1266260741814399
no,2,"false","true",3,4,0.11825597408739694
no,2,"false","false",4,3,0.1266260741814399
no,2,"false","true",4,3,0.11825597408739694
no,2,"false","false",4,4,0.13885588050480663
no,2,"false","true",4,4,0.11626207122635655
