high,2,"false",3,3,0.10729465044485384
high,2,"true",3,3,0.030496201013215547
high,2,"false",3,4,0.10718133369024539
high,2,"true",3,4,0.0475693801751144
high,2,"false",4,3,0.10718133369024539
high,2,"true",4,3,0.0475693801751144
high,2,"false",4,4,0.4895199088489861
high,2,"true",4,4,0.06318781196222499
mid,2,"false",3,3,0.10673010878488123
mid,2,"true",3,3,0.01927978940004845
mid,2,"false",3,4,0.10656873594048831
mid,2,"true",3,4,0.04204208885536491
mid,2,"false",4,3,0.10656873594048831
mid,2,"true",4,3,0.04204208885536491
mid,2,"false",4,4,0.48443800917021707
mid,2,"true",4,4,0.09233044305314682
low,2,"false",3,3,0.10614425802753556
low,2,"true",3,3,0.015614371137004202
low,2,"false",3,4,0.10596064716437491
low,2,"true",3,4,0.040279628674055004
low,2,"false",4,3,0.10596064716437491
low,2,"true",4,3,0.040279628674055004
low,2,"false",4,4,0.47871506686045395
low,2,"true",4,4,0.10704575229814645
