high,2,"false",3,3,0.03195738142924057
high,2,"true",3,3,0.011621663725316327
high,2,"false",3,4,0.03194812739600939
high,2,"true",3,4,0.014027475029695112
high,2,"false",3,5,0.03191212844643884
high,2,"true",3,5,0.021493309652006527
high,2,"false",4,3,0.03194812739600939
high,2,"true",4,3,0.014027475029695112
high,2,"false",4,4,0.13291405604627043
high,2,"true",4,4,0.018042471201981467
high,2,"false",4,5,0.13273307883961644
high,2,"true",4,5,0.0324794055606359
high,2,"false",5,3,0.03191212844643884
high,2,"true",5,3,0.021493309652006527
high,2,"false",5,4,0.13273307883961644
high,2,"true",5,4,0.0324794055606359
high,2,"false",5,5,0.24621549223347444
high,2,"true",5,5,0.030061885514912384
mid,2,"false",3,3,0.03168928326320815
mid,2,"true",3,3,0.006350366776935861
mid,2,"false",3,4,0.03167699289445832
mid,2,"true",3,4,0.009445375982172707
mid,2,"false",3,5,0.03161965914750356
mid,2,"true",3,5,0.01994409062536096
mid,2,"false",4,3,0.03167699289445832
mid,2,"true",4,3,0.009445375982172707
mid,2,"false",4,4,0.1317148862006076
mid,2,"true",4,4,0.016974161422685683
mid,2,"false",4,5,0.131168313626534
mid,2,"true",4,5,0.04107677528243068
mid,2,"false",5,3,0.03161965914750356
mid,2,"true",5,3,0.01994409062536096
mid,2,"false",5,4,0.131168313626534
mid,2,"true",5,4,0.04107677528243068
mid,2,"false",5,5,0.24254458496083733
mid,2,"true",5,5,0.04086430225880495
low,2,"false",3,3,0.031629787265364855
low,2,"true",3,3,0.004466664621266868
low,2,"false",3,4,0.03161619047520939
low,2,"true",3,4,0.0078052877081700505
low,2,"false",3,5,0.031546908830089024
low,2,"true",3,5,0.019447641818370227
low,2,"false",4,3,0.03161619047520939
low,2,"true",4,3,0.0078052877081700505
low,2,"false",4,4,0.13143135298372077
low,2,"true",4,4,0.016711858967013597
low,2,"false",4,5,0.13048556969368794
low,2,"true",4,5,0.04435216973258724
low,2,"false",5,3,0.031546908830089024
low,2,"true",5,3,0.019447641818370227
low,2,"false",5,4,0.13048556969368794
low,2,"true",5,4,0.04435216973258724
low,2,"false",5,5,0.23939641853072224
low,2,"true",5,5,0.045856381115683936
