high,3,"false",3,3,3,0.027563603872821068
high,3,"true",3,3,3,0.008344660336139844
high,3,"false",3,3,4,0.0275614279227161
high,3,"true",3,3,4,0.008908799035944059
high,3,"false",3,3,5,0.027558044425585123
high,3,"true",3,3,5,0.009738232961022678
high,3,"false",3,4,3,0.0275614279227161
high,3,"true",3,4,3,0.008908799035944059
high,3,"false",3,4,4,0.027558044425585123
high,3,"true",3,4,4,0.009738232961022678
high,3,"false",3,4,5,0.027557549443562115
high,3,"true",3,4,5,0.009843419297984086
high,3,"false",3,5,3,0.027558044425585123
high,3,"true",3,5,3,0.009738232961022678
high,3,"false",3,5,4,0.027557549443562115
high,3,"true",3,5,4,0.009843419297984086
high,3,"false",3,5,5,0.027558044425585123
high,3,"true",3,5,5,0.009738232961022678
high,3,"false",4,3,3,0.0275614279227161
high,3,"true",4,3,3,0.008908799035944059
high,3,"false",4,3,4,0.027558044425585123
high,3,"true",4,3,4,0.009738232961022678
high,3,"false",4,3,5,0.027557549443562115
high,3,"true",4,3,5,0.009843419297984086
high,3,"false",4,4,3,0.027558044425585123
high,3,"true",4,4,3,0.009738232961022678
high,3,"false",4,4,4,0.027557549443562115
high,3,"true",4,4,4,0.009843419297984086
high,3,"false",4,4,5,0.027558044425585123
high,3,"true",4,4,5,0.009738232961022678
high,3,"false",4,5,3,0.027557549443562115
high,3,"true",4,5,3,0.009843419297984086
high,3,"false",4,5,4,0.027558044425585123
high,3,"true",4,5,4,0.009738232961022678
high,3,"false",4,5,5,0.0275614279227161
high,3,"true",4,5,5,0.008908799035944059
high,3,"false",5,3,3,0.027558044425585123
high,3,"true",5,3,3,0.009738232961022678
high,3,"false",5,3,4,0.027557549443562115
high,3,"true",5,3,4,0.009843419297984086
high,3,"false",5,3,5,0.027558044425585123
high,3,"true",5,3,5,0.009738232961022678
high,3,"false",5,4,3,0.027557549443562115
high,3,"true",5,4,3,0.009843419297984086
high,3,"false",5,4,4,0.027558044425585123
high,3,"true",5,4,4,0.009738232961022678
high,3,"false",5,4,5,0.0275614279227161
high,3,"true",5,4,5,0.008908799035944059
high,3,"false",5,5,3,0.027558044425585123
high,3,"true",5,5,3,0.009738232961022678
high,3,"false",5,5,4,0.0275614279227161
high,3,"true",5,5,4,0.008908799035944059
high,3,"false",5,5,5,0.027563603872821068
high,3,"true",5,5,5,0.008344660336139844
mid,3,"false",3,3,3,0.031326036367245
mid,3,"true",3,3,3,0.004949206575169865
mid,3,"false",3,3,4,0.03132488901947136
mid,3,"true",3,3,4,0.005269237155071904
mid,3,"false",3,3,5,0.03132260243982167
mid,3,"true",3,3,5,0.005876575618382289
mid,3,"false",3,4,3,0.03132488901947136
mid,3,"true",3,4,3,0.005269237155071904
mid,3,"false",3,4,4,0.03132260243982167
mid,3,"true",3,4,4,0.005876575618382289
mid,3,"false",3,4,5,0.031321966673356606
mid,3,"true",3,4,5,0.006034407665138103
mid,3,"false",3,5,3,0.03132260243982167
mid,3,"true",3,5,3,0.005876575618382289
mid,3,"false",3,5,4,0.031321966673356606
mid,3,"true",3,5,4,0.006034407665138103
mid,3,"false",3,5,5,0.03132260243982167
mid,3,"true",3,5,5,0.005876575618382289
mid,3,"false",4,3,3,0.03132488901947136
mid,3,"true",4,3,3,0.005269237155071904
mid,3,"false",4,3,4,0.03132260243982167
mid,3,"true",4,3,4,0.005876575618382289
mid,3,"false",4,3,5,0.031321966673356606
mid,3,"true",4,3,5,0.006034407665138103
mid,3,"false",4,4,3,0.03132260243982167
mid,3,"true",4,4,3,0.005876575618382289
mid,3,"false",4,4,4,0.031321966673356606
mid,3,"true",4,4,4,0.006034407665138103
mid,3,"false",4,4,5,0.03132260243982167
mid,3,"true",4,4,5,0.005876575618382289
mid,3,"false",4,5,3,0.031321966673356606
mid,3,"true",4,5,3,0.006034407665138103
mid,3,"false",4,5,4,0.03132260243982167
mid,3,"true",4,5,4,0.005876575618382289
mid,3,"false",4,5,5,0.03132488901947136
mid,3,"true",4,5,5,0.005269237155071904
mid,3,"false",5,3,3,0.03132260243982167
mid,3,"true",5,3,3,0.005876575618382289
mid,3,"false",5,3,4,0.031321966673356606
mid,3,"true",5,3,4,0.006034407665138103
mid,3,"false",5,3,5,0.03132260243982167
mid,3,"true",5,3,5,0.005876575618382289
mid,3,"false",5,4,3,0.031321966673356606
mid,3,"true",5,4,3,0.006034407665138103
mid,3,"false",5,4,4,0.03132260243982167
mid,3,"true",5,4,4,0.005876575618382289
mid,3,"false",5,4,5,0.03132488901947136
mid,3,"true",5,4,5,0.005269237155071904
mid,3,"false",5,5,3,0.03132260243982167
mid,3,"true",5,5,3,0.005876575618382289
mid,3,"false",5,5,4,0.03132488901947136
mid,3,"true",5,5,4,0.005269237155071904
mid,3,"false",5,5,5,0.031326036367245
mid,3,"true",5,5,5,0.004949206575169865
low,3,"false",3,3,3,0.033100476175091764
low,3,"true",3,3,3,0.0034442905653063447
low,3,"false",3,3,4,0.033099853741179484
low,3,"true",3,3,4,0.003620879857723404
low,3,"false",3,3,5,0.033098305223038034
low,3,"true",3,3,5,0.0040364727907568135
low,3,"false",3,4,3,0.033099853741179484
low,3,"true",3,4,3,0.003620879857723404
low,3,"false",3,4,4,0.033098305223038034
low,3,"true",3,4,4,0.0040364727907568135
low,3,"false",3,4,5,0.03309773877942619
low,3,"true",3,4,5,0.004183508186323532
low,3,"false",3,5,3,0.033098305223038034
low,3,"true",3,5,3,0.0040364727907568135
low,3,"false",3,5,4,0.03309773877942619
low,3,"true",3,5,4,0.004183508186323532
low,3,"false",3,5,5,0.033098305223038034
low,3,"true",3,5,5,0.0040364727907568135
low,3,"false",4,3,3,0.033099853741179484
low,3,"true",4,3,3,0.003620879857723404
low,3,"false",4,3,4,0.033098305223038034
low,3,"true",4,3,4,0.0040364727907568135
low,3,"false",4,3,5,0.03309773877942619
low,3,"true",4,3,5,0.004183508186323532
low,3,"false",4,4,3,0.033098305223038034
low,3,"true",4,4,3,0.0040364727907568135
low,3,"false",4,4,4,0.03309773877942619
low,3,"true",4,4,4,0.004183508186323532
low,3,"false",4,4,5,0.033098305223038034
low,3,"true",4,4,5,0.0040364727907568135
low,3,"false",4,5,3,0.03309773877942619
low,3,"true",4,5,3,0.004183508186323532
low,3,"false",4,5,4,0.033098305223038034
low,3,"true",4,5,4,0.0040364727907568135
low,3,"false",4,5,5,0.033099853741179484
low,3,"true",4,5,5,0.003620879857723404
low,3,"false",5,3,3,0.033098305223038034
low,3,"true",5,3,3,0.0040364727907568135
low,3,"false",5,3,4,0.03309773877942619
low,3,"true",5,3,4,0.004183508186323532
low,3,"false",5,3,5,0.033098305223038034
low,3,"true",5,3,5,0.0040364727907568135
low,3,"false",5,4,3,0.03309773877942619
low,3,"true",5,4,3,0.004183508186323532
low,3,"false",5,4,4,0.033098305223038034
low,3,"true",5,4,4,0.0040364727907568135
low,3,"false",5,4,5,0.033099853741179484
low,3,"true",5,4,5,0.003620879857723404
low,3,"false",5,5,3,0.033098305223038034
low,3,"true",5,5,3,0.0040364727907568135
low,3,"false",5,5,4,0.033099853741179484
low,3,"true",5,5,4,0.003620879857723404
low,3,"false",5,5,5,0.033100476175091764
low,3,"true",5,5,5,0.0034442905653063447
