high,2,"false",3,3,0.06242678424340708
high,2,"true",3,3,0.025716872575168647
high,2,"false",3,4,0.06201568553694191
high,2,"true",3,4,0.02678300197705741
high,2,"false",3,5,0.06107962062776507
high,2,"true",3,5,0.028989120412908905
high,2,"false",4,3,0.06201568553694191
high,2,"true",4,3,0.02678300197705741
high,2,"false",4,4,0.10246187825996705
high,2,"true",4,4,0.02550437002327
high,2,"false",4,5,0.10042649582965484
high,2,"true",4,5,0.028778575591712565
high,2,"false",5,3,0.06107962062776507
high,2,"true",5,3,0.028989120412908905
high,2,"false",5,4,0.10042649582965484
high,2,"true",5,4,0.028778575591712565
high,2,"false",5,5,0.1425494559368333
high,2,"true",5,5,0.025195639009272592
mid,2,"false",3,3,0.06455862199095354
mid,2,"true",3,3,0.02154103036661573
mid,2,"false",3,4,0.06387640647884346
mid,2,"true",3,4,0.023471479163296338
mid,2,"false",3,5,0.062259384231884145
mid,2,"true",3,5,0.027573884312885707
mid,2,"false",4,3,0.06387640647884346
mid,2,"true",4,3,0.023471479163296338
mid,2,"false",4,4,0.10417266328370091
mid,2,"true",4,4,0.024200517198340078
mid,2,"false",4,5,0.10018471213173749
mid,2,"true",4,5,0.03049867352689499
mid,2,"false",5,3,0.062259384231884145
mid,2,"true",5,3,0.027573884312885707
mid,2,"false",5,4,0.10018471213173749
mid,2,"true",5,4,0.03049867352689499
mid,2,"false",5,5,0.14124174744457207
mid,2,"true",5,5,0.028556340024733458
low,2,"false",3,3,0.06617146584931473
low,2,"true",3,3,0.018485875195638494
low,2,"false",3,4,0.06535045089952345
low,2,"true",3,4,0.020923769093695095
low,2,"false",3,5,0.06336409564937912
low,2,"true",3,5,0.026201897915699282
low,2,"false",4,3,0.06535045089952345
low,2,"true",4,3,0.020923769093695095
low,2,"false",4,4,0.10578495557872526
low,2,"true",4,4,0.022962416345942253
low,2,"false",4,5,0.10051521389178318
low,2,"true",4,5,0.03130076230159309
low,2,"false",5,3,0.06336409564937912
low,2,"true",5,3,0.026201897915699282
low,2,"false",5,4,0.10051521389178318
low,2,"true",5,4,0.03130076230159309
low,2,"false",5,5,0.14061942900200897
low,2,"true",5,5,0.03066347852502383
