high,2,"false",3,3,0.1676796228115374
high,2,"true",3,3,0.067516705601594
high,2,"false",3,4,0.1542961039387248
high,2,"true",3,4,0.07240634075130963
high,2,"false",4,3,0.1542961039387248
high,2,"true",4,3,0.07240634075130963
high,2,"false",4,4,0.2699793653149898
high,2,"true",4,4,0.04141941689180988
mid,2,"false",3,3,0.19014831005379598
mid,2,"true",3,3,0.05672097080534364
mid,2,"false",3,4,0.16251239718850854
mid,2,"true",3,4,0.06502197858996836
mid,2,"false",4,3,0.16251239718850854
mid,2,"true",4,3,0.06502197858996836
mid,2,"false",4,4,0.2523284078764183
mid,2,"true",4,4,0.04573355970748808
low,2,"false",3,3,0.203239373533739
low,2,"true",3,3,0.04969458494260583
low,2,"false",3,4,0.1727647564120789
low,2,"true",3,4,0.058848617123609795
low,2,"false",4,3,0.1727647564120789
low,2,"true",4,3,0.058848617123609795
low,2,"false",4,4,0.23591249391651894
low,2,"true",4,4,0.04792680053575887
