high,2,"false",3,3,0.09845529681550164
high,2,"true",3,3,0.027392898357965333
high,2,"false",3,4,0.09834640952376228
high,2,"true",3,4,0.04263399412530086
high,2,"false",4,3,0.09834640952376228
high,2,"true",4,3,0.04263399412530086
high,2,"false",4,4,0.49813547773347544
high,2,"true",4,4,0.09405551979493133
mid,2,"false",3,3,0.09806187474879859
mid,2,"true",3,3,0.017333523505839627
mid,2,"false",3,4,0.09790662471147078
mid,2,"true",3,4,0.03766066091062472
mid,2,"false",4,3,0.09790662471147078
mid,2,"true",4,3,0.03766066091062472
mid,2,"false",4,4,0.4936563701405076
mid,2,"true",4,4,0.11981366036066322
low,2,"false",3,3,0.09816314847974457
low,2,"true",3,3,0.014118651356698347
low,2,"false",3,4,0.09798535371994338
low,2,"true",3,4,0.03627153424343414
low,2,"false",4,3,0.09798535371994338
low,2,"true",4,3,0.03627153424343414
low,2,"false",4,4,0.4911277910983305
low,2,"true",4,4,0.12807663313847156
