high,2,"false",3,3,0.10718274338954938
high,2,"true",3,3,0.03048289996798979
high,2,"false",3,4,0.10718274338954938
high,2,"true",3,4,0.04759223752566079
high,2,"false",4,3,0.10718274338954938
high,2,"true",4,3,0.04759223752566079
high,2,"false",4,4,0.48940562535209403
high,2,"true",4,4,0.0633787694599464
mid,2,"false",3,3,0.10629484331541682
mid,2,"true",3,3,0.019225430900568254
mid,2,"false",3,4,0.10629484331541682
mid,2,"true",3,4,0.04198660135987287
mid,2,"false",4,3,0.10629484331541682
mid,2,"true",4,3,0.04198660135987287
mid,2,"false",4,4,0.48535139724326787
mid,2,"true",4,4,0.09256543919016763
low,2,"false",3,3,0.10535934682571556
low,2,"true",3,3,0.015526025708366963
low,2,"false",3,4,0.10535934682571556
low,2,"true",3,4,0.040119816628404484
low,2,"false",4,3,0.10535934682571556
low,2,"true",4,3,0.040119816628404484
low,2,"false",4,4,0.48107983980707725
low,2,"true",4,4,0.10707646075060012
