high,3,2,11,"false",3,3,3,0.012342459076061123
high,3,2,11,"true",3,3,3,0.00039011145264507047
high,3,2,11,"false",3,3,4,0.012342459076061123
high,3,2,11,"true",3,3,4,0.00039011145264507047
high,3,2,11,"false",3,3,5,0.012342459076061123
high,3,2,11,"true",3,3,5,0.00039011145264507047
high,3,2,11,"false",3,3,6,0.012304364213516257
high,3,2,11,"true",3,3,6,0.003515850187117169
high,3,2,11,"false",3,4,3,0.012342459076061123
high,3,2,11,"true",3,4,3,0.00039011145264507047
high,3,2,11,"false",3,4,4,0.012342459076061123
high,3,2,11,"true",3,4,4,0.00039011145264507047
high,3,2,11,"false",3,4,5,0.012304364213516257
high,3,2,11,"true",3,4,5,0.003515850187117169
high,3,2,11,"false",3,4,6,0.012304364213516257
high,3,2,11,"true",3,4,6,0.003515850187117169
high,3,2,11,"false",3,5,3,0.012342459076061123
high,3,2,11,"true",3,5,3,0.00039011145264507047
high,3,2,11,"false",3,5,4,0.012304364213516257
high,3,2,11,"true",3,5,4,0.003515850187117169
high,3,2,11,"false",3,5,5,0.012304364213516257
high,3,2,11,"true",3,5,5,0.003515850187117169
high,3,2,11,"false",3,5,6,0.012304364213516257
high,3,2,11,"true",3,5,6,0.003515850187117169
high,3,2,11,"false",3,6,3,0.012304364213516257
high,3,2,11,"true",3,6,3,0.003515850187117169
high,3,2,11,"false",3,6,4,0.012304364213516257
high,3,2,11,"true",3,6,4,0.003515850187117169
high,3,2,11,"false",3,6,5,0.012304364213516257
high,3,2,11,"true",3,6,5,0.003515850187117169
high,3,2,11,"false",3,6,6,0.012304364213516257
high,3,2,11,"true",3,6,6,0.003515850187117169
high,3,2,11,"false",4,3,3,0.012342459076061123
high,3,2,11,"true",4,3,3,0.00039011145264507047
high,3,2,11,"false",4,3,4,0.012342459076061123
high,3,2,11,"true",4,3,4,0.00039011145264507047
high,3,2,11,"false",4,3,5,0.012304364213516257
high,3,2,11,"true",4,3,5,0.003515850187117169
high,3,2,11,"false",4,3,6,0.012304364213516257
high,3,2,11,"true",4,3,6,0.003515850187117169
high,3,2,11,"false",4,4,3,0.012342459076061123
high,3,2,11,"true",4,4,3,0.00039011145264507047
high,3,2,11,"false",4,4,4,0.012304364213516257
high,3,2,11,"true",4,4,4,0.003515850187117169
high,3,2,11,"false",4,4,5,0.012304364213516257
high,3,2,11,"true",4,4,5,0.003515850187117169
high,3,2,11,"false",4,4,6,0.012304364213516257
high,3,2,11,"true",4,4,6,0.003515850187117169
high,3,2,11,"false",4,5,3,0.012304364213516257
high,3,2,11,"true",4,5,3,0.003515850187117169
high,3,2,11,"false",4,5,4,0.012304364213516257
high,3,2,11,"true",4,5,4,0.003515850187117169
high,3,2,11,"false",4,5,5,0.012304364213516257
high,3,2,11,"true",4,5,5,0.003515850187117169
high,3,2,11,"false",4,5,6,0.012304364213516257
high,3,2,11,"true",4,5,6,0.003515850187117169
high,3,2,11,"false",4,6,3,0.012304364213516257
high,3,2,11,"true",4,6,3,0.003515850187117169
high,3,2,11,"false",4,6,4,0.012304364213516257
high,3,2,11,"true",4,6,4,0.003515850187117169
high,3,2,11,"false",4,6,5,0.012304364213516257
high,3,2,11,"true",4,6,5,0.003515850187117169
high,3,2,11,"false",4,6,6,0.012304364213516257
high,3,2,11,"true",4,6,6,0.003515850187117169
high,3,2,11,"false",5,3,3,0.012342459076061123
high,3,2,11,"true",5,3,3,0.00039011145264507047
high,3,2,11,"false",5,3,4,0.012304364213516257
high,3,2,11,"true",5,3,4,0.003515850187117169
high,3,2,11,"false",5,3,5,0.012304364213516257
high,3,2,11,"true",5,3,5,0.003515850187117169
high,3,2,11,"false",5,3,6,0.012304364213516257
high,3,2,11,"true",5,3,6,0.003515850187117169
high,3,2,11,"false",5,4,3,0.012304364213516257
high,3,2,11,"true",5,4,3,0.003515850187117169
high,3,2,11,"false",5,4,4,0.012304364213516257
high,3,2,11,"true",5,4,4,0.003515850187117169
high,3,2,11,"false",5,4,5,0.012304364213516257
high,3,2,11,"true",5,4,5,0.003515850187117169
high,3,2,11,"false",5,4,6,0.012304364213516257
high,3,2,11,"true",5,4,6,0.003515850187117169
high,3,2,11,"false",5,5,3,0.012304364213516257
high,3,2,11,"true",5,5,3,0.003515850187117169
high,3,2,11,"false",5,5,4,0.012304364213516257
high,3,2,11,"true",5,5,4,0.003515850187117169
high,3,2,11,"false",5,5,5,0.012304364213516257
high,3,2,11,"true",5,5,5,0.003515850187117169
high,3,2,11,"false",5,5,6,0.012304364213516257
