high,2,"false",3,3,0.19118789508111853
high,2,"true",3,3,0.05434105480108771
high,2,"false",3,4,0.19114236069869084
high,2,"true",3,4,0.06332868941910295
high,2,"false",4,3,0.19114236069869084
high,2,"true",4,3,0.06332868941910295
high,2,"false",4,4,0.19118789508111853
high,2,"true",4,4,0.05434105480108771
mid,2,"false",3,3,0.2093170797929993
mid,2,"true",3,3,0.03781115996401776
mid,2,"false",3,4,0.20929101091858138
mid,2,"true",3,4,0.04358074932440153
mid,2,"false",4,3,0.20929101091858138
mid,2,"true",4,3,0.04358074932440153
mid,2,"false",4,4,0.2093170797929993
mid,2,"true",4,4,0.03781115996401776
low,2,"false",3,3,0.21658038448635114
low,2,"true",3,3,0.03186009839069831
low,2,"false",3,4,0.21656670051259486
low,2,"true",3,4,0.034992816610355706
low,2,"false",4,3,0.21656670051259486
low,2,"true",4,3,0.034992816610355706
low,2,"false",4,4,0.21658038448635114
low,2,"true",4,4,0.03186009839069831
