date,workerid,amount
Fri Apr 01 13:34:54 PDT 2016,A26ENSYH8UVYC2,0.25
Fri Apr 01 13:36:02 PDT 2016,A3UV55HC87DO9C,0.25
Fri Apr 01 13:39:08 PDT 2016,A1IIFA2HZR0I97,0.25
Fri Apr 01 13:56:22 PDT 2016,A28RX7L0QZ993M,0.25
Fri Apr 01 16:25:16 PDT 2016,A3FU99QHMC1KLP,0.25
Fri Apr 01 17:44:38 PDT 2016,A2S3MXU8T2I5H0,0.25
Fri Apr 01 18:19:59 PDT 2016,AGVCLNS2VCLAQ,0.25
Fri Apr 01 18:48:39 PDT 2016,A2F93SIUUV5HQH,0.25
Fri Apr 01 18:49:05 PDT 2016,A2Q4A0C8Y3OQQ0,0.25
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
