date,workerid,amount
Tue Apr 12 09:30:27 PDT 2016,A127F80LLYOQ22,0.25
Tue Apr 12 09:30:53 PDT 2016,AK3H5QRAROFGP,0.25
Tue Apr 12 09:42:20 PDT 2016,A3ROB82RA20GU3,0.25
Tue Apr 12 09:45:43 PDT 2016,ALRBI7LQ4WCL,0.25
Tue Apr 12 10:25:54 PDT 2016,A11G1TGXX3YS24,0.25
Tue Apr 12 10:51:55 PDT 2016,A1APYLD4DUK33J,0.25
Tue Apr 12 11:24:26 PDT 2016,A3KNSTTC20KYLQ,0.25
Tue Apr 12 12:31:17 PDT 2016,A3SZS05ZMX3EMI,0.25
Tue Apr 12 12:57:06 PDT 2016,A1KUJU24MMU3XQ,0.25
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
