date,workerid,amount
Wed Apr 13 08:18:59 PDT 2016,A002160837SWJFPIAI7L7,0.5
Wed Apr 13 08:19:42 PDT 2016,A36IHPJUOP6ZAT,0.5
Wed Apr 13 08:21:19 PDT 2016,A115UFR6VA6OM1,0.5
Wed Apr 13 08:23:25 PDT 2016,A1WDUICI1FG9F,0.5
Wed Apr 13 08:23:53 PDT 2016,A9YQQIZRWVPIT,0.5
Wed Apr 13 08:25:15 PDT 2016,A14R4IFAPZKKP3,0.5
Wed Apr 13 08:30:28 PDT 2016,ACNID00UIEL1T,0.5
Wed Apr 13 08:42:31 PDT 2016,A10A25H4472NHN,0.5
Wed Apr 13 08:44:52 PDT 2016,A2BALLNAXC9HJF,0.5
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
