high,4,"true","false",3,3,3,3,0.006303986617449602
high,4,"true","true",3,3,3,3,0.0058967814099848736
high,4,"true","false",3,3,3,4,0.005443489038165343
high,4,"true","true",3,3,3,4,0.0069769288728185955
high,4,"true","false",3,3,3,5,0.005278656918001736
high,4,"true","true",3,3,3,5,0.007156543728122134
high,4,"true","false",3,3,4,3,0.005443489038165343
high,4,"true","true",3,3,4,3,0.0069769288728185955
high,4,"true","false",3,3,4,4,0.005278656918001736
high,4,"true","true",3,3,4,4,0.007156543728122134
high,4,"true","false",3,3,4,5,0.005017371324024298
high,4,"true","true",3,3,4,5,0.00740877854729609
high,4,"true","false",3,3,5,3,0.005278656918001736
high,4,"true","true",3,3,5,3,0.007156543728122134
high,4,"true","false",3,3,5,4,0.005017371324024298
high,4,"true","true",3,3,5,4,0.00740877854729609
high,4,"true","false",3,3,5,5,0.004587772343496813
high,4,"true","true",3,3,5,5,0.007788496912856906
high,4,"true","false",3,4,3,3,0.005443489038165343
high,4,"true","true",3,4,3,3,0.0069769288728185955
high,4,"true","false",3,4,3,4,0.005278656918001736
high,4,"true","true",3,4,3,4,0.007156543728122134
high,4,"true","false",3,4,3,5,0.005017371324024298
high,4,"true","true",3,4,3,5,0.00740877854729609
high,4,"true","false",3,4,4,3,0.005278656918001736
high,4,"true","true",3,4,4,3,0.007156543728122134
high,4,"true","false",3,4,4,4,0.005017371324024298
high,4,"true","true",3,4,4,4,0.00740877854729609
high,4,"true","false",3,4,4,5,0.004587772343496813
high,4,"true","true",3,4,4,5,0.007788496912856906
high,4,"true","false",3,4,5,3,0.005017371324024298
high,4,"true","true",3,4,5,3,0.00740877854729609
high,4,"true","false",3,4,5,4,0.004587772343496813
high,4,"true","true",3,4,5,4,0.007788496912856906
high,4,"true","false",3,4,5,5,0.004065956376776293
high,4,"true","true",3,4,5,5,0.0081936860161217
high,4,"true","false",3,5,3,3,0.005278656918001736
high,4,"true","true",3,5,3,3,0.007156543728122134
high,4,"true","false",3,5,3,4,0.005017371324024298
high,4,"true","true",3,5,3,4,0.00740877854729609
high,4,"true","false",3,5,3,5,0.004587772343496813
high,4,"true","true",3,5,3,5,0.007788496912856906
high,4,"true","false",3,5,4,3,0.005017371324024298
high,4,"true","true",3,5,4,3,0.00740877854729609
high,4,"true","false",3,5,4,4,0.004587772343496813
high,4,"true","true",3,5,4,4,0.007788496912856906
