high,3,"true","false",3,3,3,0.023127685437762786
high,3,"true","true",3,3,3,0.012496947913589174
high,3,"true","false",3,3,4,0.024511444073669716
high,3,"true","true",3,3,4,0.012496947913589174
high,3,"true","false",3,3,5,0.024969221527329354
high,3,"true","true",3,3,5,0.012496947913589174
high,3,"true","false",3,4,3,0.024511444073669716
high,3,"true","true",3,4,3,0.012496947913589174
high,3,"true","false",3,4,4,0.024969221527329354
high,3,"true","true",3,4,4,0.012496947913589174
high,3,"true","false",3,4,5,0.024960636993851003
high,3,"true","true",3,4,5,0.012496947913589174
high,3,"true","false",3,5,3,0.024969221527329354
high,3,"true","true",3,5,3,0.012496947913589174
high,3,"true","false",3,5,4,0.024960636993851003
high,3,"true","true",3,5,4,0.012496947913589174
high,3,"true","false",3,5,5,0.024946488773024487
high,3,"true","true",3,5,5,0.012496947913589174
high,3,"true","false",4,3,3,0.024511444073669716
high,3,"true","true",4,3,3,0.012496947913589174
high,3,"true","false",4,3,4,0.024969221527329354
high,3,"true","true",4,3,4,0.012496947913589174
high,3,"true","false",4,3,5,0.024960636993851003
high,3,"true","true",4,3,5,0.012496947913589174
high,3,"true","false",4,4,3,0.024969221527329354
high,3,"true","true",4,4,3,0.012496947913589174
high,3,"true","false",4,4,4,0.0243236631372136
high,3,"true","true",4,4,4,0.012496947913589174
high,3,"true","false",4,4,5,0.02407042066260819
high,3,"true","true",4,4,5,0.012496947913589174
high,3,"true","false",4,5,3,0.024960636993851003
high,3,"true","true",4,5,3,0.012496947913589174
high,3,"true","false",4,5,4,0.02407042066260819
high,3,"true","true",4,5,4,0.012496947913589174
high,3,"true","false",4,5,5,0.023785072839479372
high,3,"true","true",4,5,5,0.012496947913589174
high,3,"true","false",5,3,3,0.024969221527329354
high,3,"true","true",5,3,3,0.012496947913589174
high,3,"true","false",5,3,4,0.024960636993851003
high,3,"true","true",5,3,4,0.012496947913589174
high,3,"true","false",5,3,5,0.024946488773024487
high,3,"true","true",5,3,5,0.012496947913589174
high,3,"true","false",5,4,3,0.024960636993851003
high,3,"true","true",5,4,3,0.012496947913589174
high,3,"true","false",5,4,4,0.02407042066260819
high,3,"true","true",5,4,4,0.012496947913589174
high,3,"true","false",5,4,5,0.023785072839479372
high,3,"true","true",5,4,5,0.012496947913589174
high,3,"true","false",5,5,3,0.024946488773024487
high,3,"true","true",5,5,3,0.012496947913589174
high,3,"true","false",5,5,4,0.023785072839479372
high,3,"true","true",5,5,4,0.012496947913589174
high,3,"true","false",5,5,5,0.023611627584687944
high,3,"true","true",5,5,5,0.012496947913589174
mid,3,"true","false",3,3,3,0.01757371303178108
mid,3,"true","true",3,3,3,0.012825017849754415
mid,3,"true","false",3,3,4,0.02089552167397495
mid,3,"true","true",3,3,4,0.012825017849754415
mid,3,"true","false",3,3,5,0.025157133263454888
mid,3,"true","true",3,3,5,0.012825017849754415
mid,3,"true","false",3,4,3,0.02089552167397495
mid,3,"true","true",3,4,3,0.012825017849754415
mid,3,"true","false",3,4,4,0.025157133263454888
mid,3,"true","true",3,4,4,0.012825017849754415
mid,3,"true","false",3,4,5,0.025614843948414873
mid,3,"true","true",3,4,5,0.012825017849754415
mid,3,"true","false",3,5,3,0.025157133263454888
mid,3,"true","true",3,5,3,0.012825017849754415
mid,3,"true","false",3,5,4,0.025614843948414873
mid,3,"true","true",3,5,4,0.012825017849754415
mid,3,"true","false",3,5,5,0.025582562914767782
mid,3,"true","true",3,5,5,0.012825017849754415
mid,3,"true","false",4,3,3,0.02089552167397495
mid,3,"true","true",4,3,3,0.012825017849754415
mid,3,"true","false",4,3,4,0.025157133263454888
mid,3,"true","true",4,3,4,0.012825017849754415
mid,3,"true","false",4,3,5,0.025614843948414873
mid,3,"true","true",4,3,5,0.012825017849754415
mid,3,"true","false",4,4,3,0.025157133263454888
mid,3,"true","true",4,4,3,0.012825017849754415
mid,3,"true","false",4,4,4,0.024958609257839177
mid,3,"true","true",4,4,4,0.012825017849754415
mid,3,"true","false",4,4,5,0.024424360811718122
mid,3,"true","true",4,4,5,0.012825017849754415
mid,3,"true","false",4,5,3,0.025614843948414873
mid,3,"true","true",4,5,3,0.012825017849754415
mid,3,"true","false",4,5,4,0.024424360811718122
mid,3,"true","true",4,5,4,0.012825017849754415
mid,3,"true","false",4,5,5,0.02360770753499527
mid,3,"true","true",4,5,5,0.012825017849754415
mid,3,"true","false",5,3,3,0.025157133263454888
mid,3,"true","true",5,3,3,0.012825017849754415
mid,3,"true","false",5,3,4,0.025614843948414873
mid,3,"true","true",5,3,4,0.012825017849754415
mid,3,"true","false",5,3,5,0.025582562914767782
mid,3,"true","true",5,3,5,0.012825017849754415
mid,3,"true","false",5,4,3,0.025614843948414873
mid,3,"true","true",5,4,3,0.012825017849754415
mid,3,"true","false",5,4,4,0.024424360811718122
mid,3,"true","true",5,4,4,0.012825017849754415
mid,3,"true","false",5,4,5,0.02360770753499527
mid,3,"true","true",5,4,5,0.012825017849754415
mid,3,"true","false",5,5,3,0.025582562914767782
mid,3,"true","true",5,5,3,0.012825017849754415
mid,3,"true","false",5,5,4,0.02360770753499527
mid,3,"true","true",5,5,4,0.012825017849754415
mid,3,"true","false",5,5,5,0.023029873689422834
