heavy-ran,4,"true","false",3,3,3,3,0.029140776064739856
heavy-ran,4,"true","true",3,3,3,3,0.12709062196967194
heavy-ran,4,"true","false",3,3,3,4,0.03385834125438822
heavy-ran,4,"true","true",3,3,3,4,0.058017471212357584
heavy-ran,4,"true","false",3,3,4,3,0.03385834125438822
heavy-ran,4,"true","true",3,3,4,3,0.058017471212357584
heavy-ran,4,"true","false",3,3,4,4,0.037737534954025
heavy-ran,4,"true","true",3,3,4,4,0.0019695546571390373
heavy-ran,4,"true","false",3,4,3,3,0.03385834125438822
heavy-ran,4,"true","true",3,4,3,3,0.058017471212357584
heavy-ran,4,"true","false",3,4,3,4,0.037737534954025
heavy-ran,4,"true","true",3,4,3,4,0.0019695546571390373
heavy-ran,4,"true","false",3,4,4,3,0.037737534954025
heavy-ran,4,"true","true",3,4,4,3,0.0019695546571390373
heavy-ran,4,"true","false",3,4,4,4,0.037570129391905176
heavy-ran,4,"true","true",3,4,4,4,0.006707515515206007
heavy-ran,4,"true","false",4,3,3,3,0.03385834125438822
heavy-ran,4,"true","true",4,3,3,3,0.058017471212357584
heavy-ran,4,"true","false",4,3,3,4,0.037737534954025
heavy-ran,4,"true","true",4,3,3,4,0.0019695546571390373
heavy-ran,4,"true","false",4,3,4,3,0.037737534954025
heavy-ran,4,"true","true",4,3,4,3,0.0019695546571390373
heavy-ran,4,"true","false",4,3,4,4,0.037570129391905176
heavy-ran,4,"true","true",4,3,4,4,0.006707515515206007
heavy-ran,4,"true","false",4,4,3,3,0.037737534954025
heavy-ran,4,"true","true",4,4,3,3,0.0019695546571390373
heavy-ran,4,"true","false",4,4,3,4,0.037570129391905176
heavy-ran,4,"true","true",4,4,3,4,0.006707515515206007
heavy-ran,4,"true","false",4,4,4,3,0.037570129391905176
heavy-ran,4,"true","true",4,4,4,3,0.006707515515206007
heavy-ran,4,"true","false",4,4,4,4,0.036837627608760144
heavy-ran,4,"true","true",4,4,4,4,0.024074607194416186
heavy-reg,4,"true","false",3,3,3,3,0.018917573897453105
heavy-reg,4,"true","true",3,3,3,3,0.12611927341274232
heavy-reg,4,"true","false",3,3,3,4,0.02120646334155508
heavy-reg,4,"true","true",3,3,3,4,0.09260914555651013
