high,2,"true","false",3,3,0.22635969840856165
high,2,"true","true",3,3,0.01723371049316472
high,2,"true","false",3,4,0.2246786397207745
high,2,"true","true",3,4,0.02307317751389898
high,2,"true","false",4,3,0.2246786397207745
high,2,"true","true",4,3,0.02307317751389898
high,2,"true","false",4,4,0.21838896435830565
high,2,"true","true",4,4,0.04251399227062096
mid,2,"true","false",3,3,0.2052017609483996
mid,2,"true","true",3,3,0.042622428919378064
mid,2,"true","false",3,4,0.21863141778674527
mid,2,"true","true",3,4,0.02362350883036027
mid,2,"true","false",4,3,0.21863141778674527
mid,2,"true","true",4,3,0.02362350883036027
mid,2,"true","false",4,4,0.2039601437000338
mid,2,"true","true",4,4,0.06370581319797743
low,2,"true","false",3,3,0.15733328918697123
low,2,"true","true",3,3,0.10508414635416714
low,2,"true","false",3,4,0.18927046799073696
low,2,"true","true",3,4,0.04594669669484123
low,2,"true","false",4,3,0.18927046799073696
low,2,"true","true",4,3,0.04594669669484123
low,2,"true","false",4,4,0.16435806282192775
low,2,"true","true",4,4,0.1027901722657775
no,2,"true","false",3,3,0.12869458128078817
no,2,"true","true",3,3,0.12869458128078817
no,2,"true","false",3,4,0.14224137931034483
no,2,"true","true",3,4,0.10529556650246305
no,2,"true","false",4,3,0.14224137931034483
no,2,"true","true",4,3,0.10529556650246305
no,2,"true","false",4,4,0.14224137931034483
no,2,"true","true",4,4,0.10529556650246305
high,2,"false","false",3,3,0.21347292682977587
high,2,"false","true",3,3,0.01625258667942166
high,2,"false","false",3,4,0.196048778005056
high,2,"false","true",3,4,0.06606365525497274
high,2,"false","false",4,3,0.196048778005056
high,2,"false","true",4,3,0.06606365525497274
high,2,"false","false",4,4,0.20595597068143026
high,2,"false","true",4,4,0.04009364928931473
mid,2,"false","false",3,3,0.19506412317094188
mid,2,"false","true",3,3,0.040516741601769
mid,2,"false","false",3,4,0.1916929657951207
mid,2,"false","true",3,4,0.06329540999319881
mid,2,"false","false",4,3,0.1916929657951207
mid,2,"false","true",4,3,0.06329540999319881
mid,2,"false","false",4,4,0.19388384587338353
mid,2,"false","true",4,4,0.06055853777726658
low,2,"false","false",3,3,0.15348923620180027
low,2,"false","true",3,3,0.10251667300778058
low,2,"false","false",3,4,0.17694166291113825
low,2,"false","true",3,4,0.06474482084716879
low,2,"false","false",4,3,0.17694166291113825
low,2,"false","true",4,3,0.06474482084716879
low,2,"false","false",4,4,0.16034237672464716
low,2,"false","true",4,4,0.10027874654915796
no,2,"false","false",3,3,0.12674235060151784
no,2,"false","true",3,3,0.12674235060151784
no,2,"false","false",3,4,0.13394362052205866
no,2,"false","true",3,4,0.11742306011611213
no,2,"false","false",4,3,0.13394362052205866
no,2,"false","true",4,3,0.11742306011611213
no,2,"false","false",4,4,0.1400836506648355
no,2,"false","true",4,4,0.10369828685578732
