high,2,"true","false",3,3,0.09273698382194327
high,2,"true","true",3,3,0.023994186968428515
high,2,"true","false",3,4,0.10406077596896447
high,2,"true","true",3,4,0.0019067766350555396
high,2,"true","false",3,5,0.10390759905725151
high,2,"true","true",3,5,0.0024997619327597653
high,2,"true","false",4,3,0.10406077596896447
high,2,"true","true",4,3,0.0019067766350555396
high,2,"true","false",4,4,0.10103221519917148
high,2,"true","true",4,4,0.01125883387906472
high,2,"true","false",4,5,0.09929370322612298
high,2,"true","true",4,5,0.01551772941829412
high,2,"true","false",5,3,0.10390759905725151
high,2,"true","true",5,3,0.0024997619327597653
high,2,"true","false",5,4,0.09929370322612298
high,2,"true","true",5,4,0.01551772941829412
high,2,"true","false",5,5,0.09751859373724764
high,2,"true","true",5,5,0.01908649391724765
mid,2,"true","false",3,3,0.07943334639592432
mid,2,"true","true",3,3,0.04548147443062801
mid,2,"true","false",3,4,0.09813330707997134
mid,2,"true","true",3,4,0.008505745110698201
mid,2,"true","false",3,5,0.10153045559047487
mid,2,"true","true",3,5,0.002428622565218869
mid,2,"true","false",4,3,0.09813330707997134
mid,2,"true","true",4,3,0.008505745110698201
mid,2,"true","false",4,4,0.0988051840320082
mid,2,"true","true",4,4,0.010307037770446986
mid,2,"true","false",4,5,0.09486298907115223
mid,2,"true","true",4,5,0.019009163455527504
mid,2,"true","false",5,3,0.10153045559047487
mid,2,"true","true",5,3,0.002428622565218869
mid,2,"true","false",5,4,0.09486298907115223
mid,2,"true","true",5,4,0.019009163455527504
mid,2,"true","false",5,5,0.09056614587078327
mid,2,"true","true",5,5,0.0264662457541234
low,2,"true","false",3,3,0.0665538731731504
low,2,"true","true",3,3,0.05605138620909664
low,2,"true","false",3,4,0.07347772153148513
low,2,"true","true",3,4,0.04236061949091553
low,2,"true","false",3,5,0.08370339596254377
low,2,"true","true",3,5,0.022436347282421172
low,2,"true","false",4,3,0.07347772153148513
low,2,"true","true",4,3,0.04236061949091553
low,2,"true","false",4,4,0.07630372751654609
low,2,"true","true",4,4,0.02988810160491574
low,2,"true","false",4,5,0.08139505971122113
low,2,"true","true",4,5,0.026464855968392143
low,2,"true","false",5,3,0.08370339596254377
low,2,"true","true",5,3,0.022436347282421172
low,2,"true","false",5,4,0.08139505971122113
low,2,"true","true",5,4,0.026464855968392143
low,2,"true","false",5,5,0.07305079925296633
low,2,"true","true",5,5,0.03847611234936695
no,2,"true","false",3,3,0.05978740199323363
no,2,"true","true",3,3,0.05978740199323363
no,2,"true","false",3,4,0.06303167962077344
no,2,"true","true",3,4,0.053446313903042185
no,2,"true","false",3,5,0.06940172245110275
no,2,"true","true",3,5,0.041209126360567463
no,2,"true","false",4,3,0.06303167962077344
no,2,"true","true",4,3,0.053446313903042185
no,2,"true","false",4,4,0.05686984584835684
no,2,"true","true",4,4,0.0510312845306414
no,2,"true","false",4,5,0.06663217361333387
no,2,"true","true",4,5,0.03948328670785373
no,2,"true","false",5,3,0.06940172245110275
no,2,"true","true",5,3,0.041209126360567463
no,2,"true","false",5,4,0.06663217361333387
no,2,"true","true",5,4,0.03948328670785373
no,2,"true","false",5,5,0.06663217361333387
no,2,"true","true",5,5,0.03948328670785373
high,2,"false","false",3,3,0.08857077077349118
high,2,"false","true",3,3,0.022916247070935186
high,2,"false","false",3,4,0.09802746851470602
high,2,"false","true",3,4,0.006846718638788927
high,2,"false","false",3,5,0.0943081549960314
high,2,"false","true",3,5,0.018730769636857644
high,2,"false","false",4,3,0.09802746851470602
high,2,"false","true",4,3,0.006846718638788927
high,2,"false","false",4,4,0.0943081549960314
high,2,"false","true",4,4,0.018730769636857644
high,2,"false","false",4,5,0.09301062363532869
high,2,"false","true",4,5,0.021129993840161777
high,2,"false","false",5,3,0.0943081549960314
high,2,"false","true",5,3,0.018730769636857644
high,2,"false","false",5,4,0.09301062363532869
