high,3,"true","false",3,3,3,0.014436969461348913
high,3,"true","true",3,3,3,0.021991787706358068
high,3,"true","false",3,3,4,0.011416660110933195
high,3,"true","true",3,3,4,0.025260296668825625
high,3,"true","false",3,3,5,0.009760392523025371
high,3,"true","true",3,3,5,0.027242606323191768
high,3,"true","false",3,4,3,0.011416660110933195
high,3,"true","true",3,4,3,0.025260296668825625
high,3,"true","false",3,4,4,0.009760392523025371
high,3,"true","true",3,4,4,0.027242606323191768
high,3,"true","false",3,4,5,0.007716720218425141
high,3,"true","true",3,4,5,0.029639342060580547
high,3,"true","false",3,5,3,0.009760392523025371
high,3,"true","true",3,5,3,0.027242606323191768
high,3,"true","false",3,5,4,0.007716720218425141
high,3,"true","true",3,5,4,0.029639342060580547
high,3,"true","false",3,5,5,0.004890169619201399
high,3,"true","true",3,5,5,0.03238164859602732
high,3,"true","false",4,3,3,0.011416660110933195
high,3,"true","true",4,3,3,0.025260296668825625
high,3,"true","false",4,3,4,0.009760392523025371
high,3,"true","true",4,3,4,0.027242606323191768
high,3,"true","false",4,3,5,0.007716720218425141
high,3,"true","true",4,3,5,0.029639342060580547
high,3,"true","false",4,4,3,0.009760392523025371
high,3,"true","true",4,4,3,0.027242606323191768
high,3,"true","false",4,4,4,0.019430426454597444
high,3,"true","true",4,4,4,0.017925903195965213
high,3,"true","false",4,4,5,0.01660346564015928
high,3,"true","true",4,4,5,0.02066984992610521
high,3,"true","false",4,5,3,0.007716720218425141
high,3,"true","true",4,5,3,0.029639342060580547
high,3,"true","false",4,5,4,0.01660346564015928
high,3,"true","true",4,5,4,0.02066984992610521
high,3,"true","false",4,5,5,0.014321366307635867
high,3,"true","true",4,5,5,0.022382311243802955
high,3,"true","false",5,3,3,0.009760392523025371
high,3,"true","true",5,3,3,0.027242606323191768
high,3,"true","false",5,3,4,0.007716720218425141
high,3,"true","true",5,3,4,0.029639342060580547
high,3,"true","false",5,3,5,0.004890169619201399
high,3,"true","true",5,3,5,0.03238164859602732
high,3,"true","false",5,4,3,0.007716720218425141
high,3,"true","true",5,4,3,0.029639342060580547
high,3,"true","false",5,4,4,0.01660346564015928
high,3,"true","true",5,4,4,0.02066984992610521
high,3,"true","false",5,4,5,0.014321366307635867
high,3,"true","true",5,4,5,0.022382311243802955
high,3,"true","false",5,5,3,0.004890169619201399
high,3,"true","true",5,5,3,0.03238164859602732
high,3,"true","false",5,5,4,0.014321366307635867
high,3,"true","true",5,5,4,0.022382311243802955
high,3,"true","false",5,5,5,0.025166640074079906
high,3,"true","true",5,5,5,0.011116602018241314
mid,3,"true","false",3,3,3,0.02376096428944124
mid,3,"true","true",3,3,3,0.013023983064706798
mid,3,"true","false",3,3,4,0.017382817714545005
mid,3,"true","true",3,3,4,0.019274300211997056
mid,3,"true","false",3,3,5,0.010856313799379236
mid,3,"true","true",3,3,5,0.026101151924297482
mid,3,"true","false",3,4,3,0.017382817714545005
mid,3,"true","true",3,4,3,0.019274300211997056
mid,3,"true","false",3,4,4,0.010856313799379236
mid,3,"true","true",3,4,4,0.026101151924297482
mid,3,"true","false",3,4,5,0.007501645706731737
mid,3,"true","true",3,4,5,0.029584366044655412
mid,3,"true","false",3,5,3,0.010856313799379236
mid,3,"true","true",3,5,3,0.026101151924297482
mid,3,"true","false",3,5,4,0.007501645706731737
mid,3,"true","true",3,5,4,0.029584366044655412
mid,3,"true","false",3,5,5,0.004202656733083056
mid,3,"true","true",3,5,5,0.03283748998698055
mid,3,"true","false",4,3,3,0.017382817714545005
mid,3,"true","true",4,3,3,0.019274300211997056
mid,3,"true","false",4,3,4,0.010856313799379236
mid,3,"true","true",4,3,4,0.026101151924297482
mid,3,"true","false",4,3,5,0.007501645706731737
mid,3,"true","true",4,3,5,0.029584366044655412
mid,3,"true","false",4,4,3,0.010856313799379236
mid,3,"true","true",4,4,3,0.026101151924297482
mid,3,"true","false",4,4,4,0.019415791828455365
mid,3,"true","true",4,4,4,0.01767126553510569
mid,3,"true","false",4,4,5,0.016110340695007552
mid,3,"true","true",4,4,5,0.02095007721344012
mid,3,"true","false",4,5,3,0.007501645706731737
mid,3,"true","true",4,5,3,0.029584366044655412
mid,3,"true","false",4,5,4,0.016110340695007552
mid,3,"true","true",4,5,4,0.02095007721344012
mid,3,"true","false",4,5,5,0.013128274341982611
mid,3,"true","true",4,5,5,0.0243944336283721
mid,3,"true","false",5,3,3,0.010856313799379236
mid,3,"true","true",5,3,3,0.026101151924297482
mid,3,"true","false",5,3,4,0.007501645706731737
mid,3,"true","true",5,3,4,0.029584366044655412
mid,3,"true","false",5,3,5,0.004202656733083056
mid,3,"true","true",5,3,5,0.03283748998698055
mid,3,"true","false",5,4,3,0.007501645706731737
mid,3,"true","true",5,4,3,0.029584366044655412
mid,3,"true","false",5,4,4,0.016110340695007552
mid,3,"true","true",5,4,4,0.02095007721344012
mid,3,"true","false",5,4,5,0.013128274341982611
mid,3,"true","true",5,4,5,0.0243944336283721
mid,3,"true","false",5,5,3,0.004202656733083056
mid,3,"true","true",5,5,3,0.03283748998698055
mid,3,"true","false",5,5,4,0.013128274341982611
mid,3,"true","true",5,5,4,0.0243944336283721
mid,3,"true","false",5,5,5,0.02279850394931222
mid,3,"true","true",5,5,5,0.014227454906371234
low,3,"true","false",3,3,3,0.030847796948079476
low,3,"true","true",3,3,3,0.005648999805550419
low,3,"true","false",3,3,4,0.0289533775972258
low,3,"true","true",3,3,4,0.007747756982147493
low,3,"true","false",3,3,5,0.01736969027752264
