high,4,2,11,"false",3,3,3,3,0.009892109443837192
high,4,2,11,"true",3,3,3,3,0.0022124875200425966
high,4,2,11,"false",3,3,3,4,0.009892109443837192
high,4,2,11,"true",3,3,3,4,0.0022124875200425966
high,4,2,11,"false",3,3,3,5,0.009892109443837192
high,4,2,11,"true",3,3,3,5,0.0022124875200425966
high,4,2,11,"false",3,3,4,3,0.009892109443837192
high,4,2,11,"true",3,3,4,3,0.0022124875200425966
high,4,2,11,"false",3,3,4,4,0.009892109443837192
high,4,2,11,"true",3,3,4,4,0.0022124875200425966
high,4,2,11,"false",3,3,4,5,0.009892109443837192
high,4,2,11,"true",3,3,4,5,0.0022124875200425966
high,4,2,11,"false",3,3,5,3,0.009892109443837192
high,4,2,11,"true",3,3,5,3,0.0022124875200425966
high,4,2,11,"false",3,3,5,4,0.009892109443837192
high,4,2,11,"true",3,3,5,4,0.0022124875200425966
high,4,2,11,"false",3,3,5,5,0.009892109443837192
high,4,2,11,"true",3,3,5,5,0.0022124875200425966
high,4,2,11,"false",3,4,3,3,0.009892109443837192
high,4,2,11,"true",3,4,3,3,0.0022124875200425966
high,4,2,11,"false",3,4,3,4,0.009892109443837192
high,4,2,11,"true",3,4,3,4,0.0022124875200425966
high,4,2,11,"false",3,4,3,5,0.009892109443837192
high,4,2,11,"true",3,4,3,5,0.0022124875200425966
high,4,2,11,"false",3,4,4,3,0.009892109443837192
high,4,2,11,"true",3,4,4,3,0.0022124875200425966
high,4,2,11,"false",3,4,4,4,0.009892109443837192
high,4,2,11,"true",3,4,4,4,0.0022124875200425966
high,4,2,11,"false",3,4,4,5,0.009892109443837192
high,4,2,11,"true",3,4,4,5,0.0022124875200425966
high,4,2,11,"false",3,4,5,3,0.009892109443837192
high,4,2,11,"true",3,4,5,3,0.0022124875200425966
high,4,2,11,"false",3,4,5,4,0.009892109443837192
high,4,2,11,"true",3,4,5,4,0.0022124875200425966
high,4,2,11,"false",3,4,5,5,0.009892109443837192
high,4,2,11,"true",3,4,5,5,0.0028424115821630725
