high,4,"false",3,3,3,3,0.046494589829563567
high,4,"true",3,3,3,3,0.012596066975376565
high,4,"false",3,3,3,4,0.046494589829563567
high,4,"true",3,3,3,4,0.012930364454062968
high,4,"false",3,3,4,3,0.046494589829563567
high,4,"true",3,3,4,3,0.012930364454062968
high,4,"false",3,3,4,4,0.046494589829563567
high,4,"true",3,3,4,4,0.014332588495620824
high,4,"false",3,4,3,3,0.046494589829563567
high,4,"true",3,4,3,3,0.012930364454062968
high,4,"false",3,4,3,4,0.046494589829563567
high,4,"true",3,4,3,4,0.014332588495620824
high,4,"false",3,4,4,3,0.046494589829563567
high,4,"true",3,4,4,3,0.014332588495620824
high,4,"false",3,4,4,4,0.046494589829563567
high,4,"true",3,4,4,4,0.016583123821940483
high,4,"false",4,3,3,3,0.046494589829563567
high,4,"true",4,3,3,3,0.012930364454062968
high,4,"false",4,3,3,4,0.046494589829563567
high,4,"true",4,3,3,4,0.014332588495620824
high,4,"false",4,3,4,3,0.046494589829563567
high,4,"true",4,3,4,3,0.014332588495620824
high,4,"false",4,3,4,4,0.046494589829563567
high,4,"true",4,3,4,4,0.016583123821940483
high,4,"false",4,4,3,3,0.046494589829563567
high,4,"true",4,4,3,3,0.014332588495620824
high,4,"false",4,4,3,4,0.046494589829563567
high,4,"true",4,4,3,4,0.016583123821940483
high,4,"false",4,4,4,3,0.046494589829563567
high,4,"true",4,4,4,3,0.016583123821940483
high,4,"false",4,4,4,4,0.07398704294617511
high,4,"true",4,4,4,4,0.011948558557255858
mid,4,"false",3,3,3,3,0.046929654703082496
mid,4,"true",3,3,3,3,0.010427546570313273
mid,4,"false",3,3,3,4,0.046929654703082496
mid,4,"true",3,3,3,4,0.01100462098359479
mid,4,"false",3,3,4,3,0.046929654703082496
mid,4,"true",3,3,4,3,0.01100462098359479
mid,4,"false",3,3,4,4,0.046929654703082496
mid,4,"true",3,3,4,4,0.013532258959974614
mid,4,"false",3,4,3,3,0.046929654703082496
mid,4,"true",3,4,3,3,0.01100462098359479
mid,4,"false",3,4,3,4,0.046929654703082496
mid,4,"true",3,4,3,4,0.013532258959974614
mid,4,"false",3,4,4,3,0.046929654703082496
mid,4,"true",3,4,4,3,0.013532258959974614
mid,4,"false",3,4,4,4,0.046929654703082496
mid,4,"true",3,4,4,4,0.017869675326562123
mid,4,"false",4,3,3,3,0.046929654703082496
mid,4,"true",4,3,3,3,0.01100462098359479
mid,4,"false",4,3,3,4,0.046929654703082496
mid,4,"true",4,3,3,4,0.013532258959974614
mid,4,"false",4,3,4,3,0.046929654703082496
mid,4,"true",4,3,4,3,0.013532258959974614
mid,4,"false",4,3,4,4,0.046929654703082496
mid,4,"true",4,3,4,4,0.017869675326562123
mid,4,"false",4,4,3,3,0.046929654703082496
mid,4,"true",4,4,3,3,0.013532258959974614
mid,4,"false",4,4,3,4,0.046929654703082496
mid,4,"true",4,4,3,4,0.017869675326562123
mid,4,"false",4,4,4,3,0.046929654703082496
mid,4,"true",4,4,4,3,0.017869675326562123
mid,4,"false",4,4,4,4,0.0746793635709922
mid,4,"true",4,4,4,4,0.014257530311981305
low,4,"false",3,3,3,3,0.047372082009048196
low,4,"true",3,3,3,3,0.008901532293717257
low,4,"false",3,3,3,4,0.047372082009048196
low,4,"true",3,3,3,4,0.00961015638872288
low,4,"false",3,3,4,3,0.047372082009048196
low,4,"true",3,3,4,3,0.00961015638872288
low,4,"false",3,3,4,4,0.047372082009048196
low,4,"true",3,3,4,4,0.012795781019392192
low,4,"false",3,4,3,3,0.047372082009048196
low,4,"true",3,4,3,3,0.00961015638872288
low,4,"false",3,4,3,4,0.047372082009048196
low,4,"true",3,4,3,4,0.012795781019392192
low,4,"false",3,4,4,3,0.047372082009048196
low,4,"true",3,4,4,3,0.012795781019392192
low,4,"false",3,4,4,4,0.047372082009048196
low,4,"true",3,4,4,4,0.018531383107498408
low,4,"false",4,3,3,3,0.047372082009048196
low,4,"true",4,3,3,3,0.00961015638872288
low,4,"false",4,3,3,4,0.047372082009048196
low,4,"true",4,3,3,4,0.012795781019392192
low,4,"false",4,3,4,3,0.047372082009048196
low,4,"true",4,3,4,3,0.012795781019392192
low,4,"false",4,3,4,4,0.047372082009048196
low,4,"true",4,3,4,4,0.018531383107498408
low,4,"false",4,4,3,3,0.047372082009048196
low,4,"true",4,4,3,3,0.012795781019392192
low,4,"false",4,4,3,4,0.047372082009048196
low,4,"true",4,4,3,4,0.018531383107498408
low,4,"false",4,4,4,3,0.047372082009048196
low,4,"true",4,4,4,3,0.018531383107498408
low,4,"false",4,4,4,4,0.07538340006657235
low,4,"true",4,4,4,4,0.015792993402748794
