high,4,"false",3,3,3,3,0.0076534008536669265
high,4,"true",3,3,3,3,0.00221022184721779
high,4,"false",3,3,3,4,0.0076534008536669265
high,4,"true",3,3,3,4,0.0022346814608701173
high,4,"false",3,3,3,5,0.0076534008536669265
high,4,"true",3,3,3,5,0.0023374754060333206
high,4,"false",3,3,4,3,0.0076534008536669265
high,4,"true",3,3,4,3,0.0022346814608701173
high,4,"false",3,3,4,4,0.0076534008536669265
high,4,"true",3,3,4,4,0.0023374754060333206
high,4,"false",3,3,4,5,0.0076534008536669265
high,4,"true",3,3,4,5,0.0026122131824109045
high,4,"false",3,3,5,3,0.0076534008536669265
high,4,"true",3,3,5,3,0.0023374754060333206
high,4,"false",3,3,5,4,0.0076534008536669265
high,4,"true",3,3,5,4,0.0026122131824109045
high,4,"false",3,3,5,5,0.0076534008536669265
high,4,"true",3,3,5,5,0.0030945540416752256
high,4,"false",3,4,3,3,0.0076534008536669265
high,4,"true",3,4,3,3,0.0022346814608701173
high,4,"false",3,4,3,4,0.0076534008536669265
high,4,"true",3,4,3,4,0.0023374754060333206
high,4,"false",3,4,3,5,0.0076534008536669265
high,4,"true",3,4,3,5,0.0026122131824109045
high,4,"false",3,4,4,3,0.0076534008536669265
high,4,"true",3,4,4,3,0.0023374754060333206
high,4,"false",3,4,4,4,0.0076534008536669265
high,4,"true",3,4,4,4,0.0026122131824109045
high,4,"false",3,4,4,5,0.0076534008536669265
high,4,"true",3,4,4,5,0.0030945540416752256
high,4,"false",3,4,5,3,0.0076534008536669265
high,4,"true",3,4,5,3,0.0026122131824109045
high,4,"false",3,4,5,4,0.0076534008536669265
high,4,"true",3,4,5,4,0.0030945540416752256
high,4,"false",3,4,5,5,0.0076534008536669265
high,4,"true",3,4,5,5,0.0037260682029243613
high,4,"false",3,5,3,3,0.0076534008536669265
high,4,"true",3,5,3,3,0.0023374754060333206
high,4,"false",3,5,3,4,0.0076534008536669265
high,4,"true",3,5,3,4,0.0026122131824109045
high,4,"false",3,5,3,5,0.0076534008536669265
high,4,"true",3,5,3,5,0.0030945540416752256
high,4,"false",3,5,4,3,0.0076534008536669265
high,4,"true",3,5,4,3,0.0026122131824109045
high,4,"false",3,5,4,4,0.0076534008536669265
high,4,"true",3,5,4,4,0.0030945540416752256
high,4,"false",3,5,4,5,0.0076534008536669265
high,4,"true",3,5,4,5,0.0037260682029243613
high,4,"false",3,5,5,3,0.0076534008536669265
high,4,"true",3,5,5,3,0.0030945540416752256
high,4,"false",3,5,5,4,0.0076534008536669265
high,4,"true",3,5,5,4,0.0037260682029243613
high,4,"false",3,5,5,5,0.0076534008536669265
high,4,"true",3,5,5,5,0.004292344877011288
high,4,"false",4,3,3,3,0.0076534008536669265
high,4,"true",4,3,3,3,0.0022346814608701173
high,4,"false",4,3,3,4,0.0076534008536669265
high,4,"true",4,3,3,4,0.0023374754060333206
high,4,"false",4,3,3,5,0.0076534008536669265
high,4,"true",4,3,3,5,0.0026122131824109045
high,4,"false",4,3,4,3,0.0076534008536669265
high,4,"true",4,3,4,3,0.0023374754060333206
high,4,"false",4,3,4,4,0.0076534008536669265
high,4,"true",4,3,4,4,0.0026122131824109045
high,4,"false",4,3,4,5,0.0076534008536669265
high,4,"true",4,3,4,5,0.0030945540416752256
high,4,"false",4,3,5,3,0.0076534008536669265
high,4,"true",4,3,5,3,0.0026122131824109045
high,4,"false",4,3,5,4,0.0076534008536669265
high,4,"true",4,3,5,4,0.0030945540416752256
high,4,"false",4,3,5,5,0.0076534008536669265
high,4,"true",4,3,5,5,0.0037260682029243613
high,4,"false",4,4,3,3,0.0076534008536669265
high,4,"true",4,4,3,3,0.0023374754060333206
high,4,"false",4,4,3,4,0.0076534008536669265
high,4,"true",4,4,3,4,0.0026122131824109045
high,4,"false",4,4,3,5,0.0076534008536669265
high,4,"true",4,4,3,5,0.0030945540416752256
high,4,"false",4,4,4,3,0.0076534008536669265
high,4,"true",4,4,4,3,0.0026122131824109045
high,4,"false",4,4,4,4,0.015836376852993706
high,4,"true",4,4,4,4,0.0022787501328559285
high,4,"false",4,4,4,5,0.015836376852993706
high,4,"true",4,4,4,5,0.0027811907844691357
high,4,"false",4,4,5,3,0.0076534008536669265
high,4,"true",4,4,5,3,0.0030945540416752256
high,4,"false",4,4,5,4,0.015836376852993706
high,4,"true",4,4,5,4,0.0027811907844691357
high,4,"false",4,4,5,5,0.015836376852993706
high,4,"true",4,4,5,5,0.003246340878753002
high,4,"false",4,5,3,3,0.0076534008536669265
high,4,"true",4,5,3,3,0.0026122131824109045
high,4,"false",4,5,3,4,0.0076534008536669265
high,4,"true",4,5,3,4,0.0030945540416752256
high,4,"false",4,5,3,5,0.0076534008536669265
high,4,"true",4,5,3,5,0.0037260682029243613
high,4,"false",4,5,4,3,0.0076534008536669265
high,4,"true",4,5,4,3,0.0030945540416752256
high,4,"false",4,5,4,4,0.015836376852993706
high,4,"true",4,5,4,4,0.0027811907844691357
high,4,"false",4,5,4,5,0.015836376852993706
high,4,"true",4,5,4,5,0.003246340878753002
