high,3,"false",3,3,3,0.09711958852216926
high,3,"true",3,3,3,0.02564601326808432
high,3,"false",3,3,4,0.09711958852216934
high,3,"true",3,3,4,0.028625210881079426
high,3,"false",3,4,3,0.09711958852216934
high,3,"true",3,4,3,0.028625210881079426
high,3,"false",3,4,4,0.09711958852216934
high,3,"true",3,4,4,0.028625210881079426
high,3,"false",4,3,3,0.09711958852216934
high,3,"true",4,3,3,0.028625210881079426
high,3,"false",4,3,4,0.09711958852216934
high,3,"true",4,3,4,0.028625210881079426
high,3,"false",4,4,3,0.09711958852216934
high,3,"true",4,4,3,0.028625210881079426
high,3,"false",4,4,4,0.09711958852216926
high,3,"true",4,4,4,0.02564601326808432
mid,3,"false",3,3,3,0.10678744767681916
mid,3,"true",3,3,3,0.016536710797963917
mid,3,"false",3,3,4,0.10678744767681936
mid,3,"true",3,3,4,0.018771166164919594
mid,3,"false",3,4,3,0.10678744767681936
mid,3,"true",3,4,3,0.018771166164919594
mid,3,"false",3,4,4,0.10678744767681936
mid,3,"true",3,4,4,0.018771166164919594
mid,3,"false",4,3,3,0.10678744767681936
mid,3,"true",4,3,3,0.018771166164919594
mid,3,"false",4,3,4,0.10678744767681936
mid,3,"true",4,3,4,0.018771166164919594
mid,3,"false",4,4,3,0.10678744767681936
mid,3,"true",4,4,3,0.018771166164919594
mid,3,"false",4,4,4,0.10678744767681916
mid,3,"true",4,4,4,0.016536710797963917
low,3,"false",3,3,3,0.11159891753316978
low,3,"true",3,3,3,0.012287944780139835
low,3,"false",3,3,4,0.11159891753316989
low,3,"true",3,3,4,0.013772128362393566
low,3,"false",3,4,3,0.11159891753316989
low,3,"true",3,4,3,0.013772128362393566
low,3,"false",3,4,4,0.11159891753316989
low,3,"true",3,4,4,0.013772128362393566
low,3,"false",4,3,3,0.11159891753316989
low,3,"true",4,3,3,0.013772128362393566
low,3,"false",4,3,4,0.11159891753316989
low,3,"true",4,3,4,0.013772128362393566
low,3,"false",4,4,3,0.11159891753316989
low,3,"true",4,4,3,0.013772128362393566
low,3,"false",4,4,4,0.11159891753316978
low,3,"true",4,4,4,0.012287944780139835
