high,4,"false",3,3,3,3,0.006967276500916065
high,4,"true",3,3,3,3,0.0017851093325194612
high,4,"false",3,3,3,4,0.006967276500916065
high,4,"true",3,3,3,4,0.0018157052362846983
high,4,"false",3,3,3,5,0.006967276500916065
high,4,"true",3,3,3,5,0.0019495932890475475
high,4,"false",3,3,4,3,0.006967276500916065
high,4,"true",3,3,4,3,0.0018157052362846983
high,4,"false",3,3,4,4,0.006967276500916065
high,4,"true",3,3,4,4,0.0019495932890475475
high,4,"false",3,3,4,5,0.006967276500916065
high,4,"true",3,3,4,5,0.0023275953754434506
high,4,"false",3,3,5,3,0.006967276500916065
high,4,"true",3,3,5,3,0.0019495932890475475
high,4,"false",3,3,5,4,0.006967276500916065
high,4,"true",3,3,5,4,0.0023275953754434506
high,4,"false",3,3,5,5,0.006967276500916065
high,4,"true",3,3,5,5,0.003043363875659608
high,4,"false",3,4,3,3,0.006967276500916065
high,4,"true",3,4,3,3,0.0018157052362846983
high,4,"false",3,4,3,4,0.006967276500916065
high,4,"true",3,4,3,4,0.0019495932890475475
high,4,"false",3,4,3,5,0.006967276500916065
high,4,"true",3,4,3,5,0.0023275953754434506
high,4,"false",3,4,4,3,0.006967276500916065
high,4,"true",3,4,4,3,0.0019495932890475475
high,4,"false",3,4,4,4,0.006967276500916065
high,4,"true",3,4,4,4,0.0023275953754434506
high,4,"false",3,4,4,5,0.006967276500916065
high,4,"true",3,4,4,5,0.003043363875659608
high,4,"false",3,4,5,3,0.006967276500916065
high,4,"true",3,4,5,3,0.0023275953754434506
high,4,"false",3,4,5,4,0.006967276500916065
high,4,"true",3,4,5,4,0.003043363875659608
high,4,"false",3,4,5,5,0.006967276500916065
high,4,"true",3,4,5,5,0.004054629350057832
high,4,"false",3,5,3,3,0.006967276500916065
high,4,"true",3,5,3,3,0.0019495932890475475
high,4,"false",3,5,3,4,0.006967276500916065
high,4,"true",3,5,3,4,0.0023275953754434506
high,4,"false",3,5,3,5,0.006967276500916065
high,4,"true",3,5,3,5,0.003043363875659608
high,4,"false",3,5,4,3,0.006967276500916065
high,4,"true",3,5,4,3,0.0023275953754434506
high,4,"false",3,5,4,4,0.006967276500916065
high,4,"true",3,5,4,4,0.003043363875659608
high,4,"false",3,5,4,5,0.006967276500916065
high,4,"true",3,5,4,5,0.004054629350057832
high,4,"false",3,5,5,3,0.006967276500916065
high,4,"true",3,5,5,3,0.003043363875659608
high,4,"false",3,5,5,4,0.006967276500916065
high,4,"true",3,5,5,4,0.004054629350057832
high,4,"false",3,5,5,5,0.006967276500916065
high,4,"true",3,5,5,5,0.00500038174214005
high,4,"false",4,3,3,3,0.006967276500916065
high,4,"true",4,3,3,3,0.0018157052362846983
high,4,"false",4,3,3,4,0.006967276500916065
high,4,"true",4,3,3,4,0.0019495932890475475
high,4,"false",4,3,3,5,0.006967276500916065
high,4,"true",4,3,3,5,0.0023275953754434506
high,4,"false",4,3,4,3,0.006967276500916065
high,4,"true",4,3,4,3,0.0019495932890475475
high,4,"false",4,3,4,4,0.006967276500916065
high,4,"true",4,3,4,4,0.0023275953754434506
high,4,"false",4,3,4,5,0.006967276500916065
high,4,"true",4,3,4,5,0.003043363875659608
high,4,"false",4,3,5,3,0.006967276500916065
high,4,"true",4,3,5,3,0.0023275953754434506
high,4,"false",4,3,5,4,0.006967276500916065
high,4,"true",4,3,5,4,0.003043363875659608
high,4,"false",4,3,5,5,0.006967276500916065
high,4,"true",4,3,5,5,0.004054629350057832
high,4,"false",4,4,3,3,0.006967276500916065
high,4,"true",4,4,3,3,0.0019495932890475475
high,4,"false",4,4,3,4,0.006967276500916065
high,4,"true",4,4,3,4,0.0023275953754434506
high,4,"false",4,4,3,5,0.006967276500916065
high,4,"true",4,4,3,5,0.003043363875659608
high,4,"false",4,4,4,3,0.006967276500916065
high,4,"true",4,4,4,3,0.0023275953754434506
high,4,"false",4,4,4,4,0.01842232514217948
high,4,"true",4,4,4,4,0.002134339587334064
high,4,"false",4,4,4,5,0.01842232514217948
high,4,"true",4,4,4,5,0.002878291350253743
high,4,"false",4,4,5,3,0.006967276500916065
high,4,"true",4,4,5,3,0.003043363875659608
high,4,"false",4,4,5,4,0.01842232514217948
high,4,"true",4,4,5,4,0.002878291350253743
high,4,"false",4,4,5,5,0.01842232514217948
high,4,"true",4,4,5,5,0.003596934374024836
high,4,"false",4,5,3,3,0.006967276500916065
high,4,"true",4,5,3,3,0.0023275953754434506
high,4,"false",4,5,3,4,0.006967276500916065
high,4,"true",4,5,3,4,0.003043363875659608
high,4,"false",4,5,3,5,0.006967276500916065
high,4,"true",4,5,3,5,0.004054629350057832
high,4,"false",4,5,4,3,0.006967276500916065
high,4,"true",4,5,4,3,0.003043363875659608
high,4,"false",4,5,4,4,0.01842232514217948
high,4,"true",4,5,4,4,0.002878291350253743
high,4,"false",4,5,4,5,0.01842232514217948
high,4,"true",4,5,4,5,0.003596934374024836
high,4,"false",4,5,5,3,0.006967276500916065
high,4,"true",4,5,5,3,0.004054629350057832
high,4,"false",4,5,5,4,0.01842232514217948
