high,2,2,5,"false",3,3,0.03254173858907212
high,2,2,5,"true",3,3,0.006998454897729248
high,2,2,5,"false",3,4,0.03254173858907214
high,2,2,5,"true",3,4,0.006998454897729256
high,2,2,5,"false",3,5,0.03254173858907214
high,2,2,5,"true",3,5,0.007425360204732625
high,2,2,5,"false",3,6,0.03254173858907214
high,2,2,5,"true",3,6,0.007637102851539748
high,2,2,5,"false",3,7,0.03254173858907214
high,2,2,5,"true",3,7,0.0077633643692215076
high,2,2,5,"false",4,3,0.03254173858907214
high,2,2,5,"true",4,3,0.006998454897729256
high,2,2,5,"false",4,4,0.03254173858907214
high,2,2,5,"true",4,4,0.007425360204732625
high,2,2,5,"false",4,5,0.03254173858907214
high,2,2,5,"true",4,5,0.007637102851539748
high,2,2,5,"false",4,6,0.03254173858907214
high,2,2,5,"true",4,6,0.0077633643692215076
high,2,2,5,"false",4,7,0.03254173858907214
high,2,2,5,"true",4,7,0.007637102851539748
high,2,2,5,"false",5,3,0.03254173858907214
high,2,2,5,"true",5,3,0.007425360204732625
high,2,2,5,"false",5,4,0.03254173858907214
high,2,2,5,"true",5,4,0.007637102851539748
high,2,2,5,"false",5,5,0.03254173858907214
high,2,2,5,"true",5,5,0.0077633643692215076
high,2,2,5,"false",5,6,0.03254173858907214
high,2,2,5,"true",5,6,0.007637102851539748
high,2,2,5,"false",5,7,0.03254173858907214
high,2,2,5,"true",5,7,0.007425360204732625
high,2,2,5,"false",6,3,0.03254173858907214
high,2,2,5,"true",6,3,0.007637102851539748
high,2,2,5,"false",6,4,0.03254173858907214
high,2,2,5,"true",6,4,0.0077633643692215076
high,2,2,5,"false",6,5,0.03254173858907214
high,2,2,5,"true",6,5,0.007637102851539748
high,2,2,5,"false",6,6,0.03254173858907214
high,2,2,5,"true",6,6,0.007425360204732625
high,2,2,5,"false",6,7,0.03254173858907214
high,2,2,5,"true",6,7,0.006998454897729256
high,2,2,5,"false",7,3,0.03254173858907214
high,2,2,5,"true",7,3,0.0077633643692215076
high,2,2,5,"false",7,4,0.03254173858907214
high,2,2,5,"true",7,4,0.007637102851539748
high,2,2,5,"false",7,5,0.03254173858907214
high,2,2,5,"true",7,5,0.007425360204732625
high,2,2,5,"false",7,6,0.03254173858907214
high,2,2,5,"true",7,6,0.006998454897729256
high,2,2,5,"false",7,7,0.03254173858907212
high,2,2,5,"true",7,7,0.006998454897729248
mid,2,2,5,"false",3,3,0.03229124132351133
mid,2,2,5,"true",3,3,0.0074590380565133126
mid,2,2,5,"false",3,4,0.03229124132351135
mid,2,2,5,"true",3,4,0.0074590380565133126
mid,2,2,5,"false",3,5,0.03229124132351133
mid,2,2,5,"true",3,5,0.007690811516626523
mid,2,2,5,"false",3,6,0.03229124132351133
mid,2,2,5,"true",3,6,0.007805864297284059
mid,2,2,5,"false",3,7,0.03229124132351133
mid,2,2,5,"true",3,7,0.007874591019021108
mid,2,2,5,"false",4,3,0.03229124132351135
mid,2,2,5,"true",4,3,0.0074590380565133126
mid,2,2,5,"false",4,4,0.03229124132351133
mid,2,2,5,"true",4,4,0.007690811516626523
mid,2,2,5,"false",4,5,0.03229124132351133
mid,2,2,5,"true",4,5,0.007805864297284059
mid,2,2,5,"false",4,6,0.03229124132351133
mid,2,2,5,"true",4,6,0.007874591019021108
mid,2,2,5,"false",4,7,0.03229124132351133
mid,2,2,5,"true",4,7,0.007805864297284059
mid,2,2,5,"false",5,3,0.03229124132351133
mid,2,2,5,"true",5,3,0.007690811516626523
mid,2,2,5,"false",5,4,0.03229124132351133
mid,2,2,5,"true",5,4,0.007805864297284059
mid,2,2,5,"false",5,5,0.03229124132351133
mid,2,2,5,"true",5,5,0.007874591019021108
mid,2,2,5,"false",5,6,0.03229124132351133
mid,2,2,5,"true",5,6,0.007805864297284059
mid,2,2,5,"false",5,7,0.03229124132351133
mid,2,2,5,"true",5,7,0.007690811516626523
mid,2,2,5,"false",6,3,0.03229124132351133
mid,2,2,5,"true",6,3,0.007805864297284059
mid,2,2,5,"false",6,4,0.03229124132351133
mid,2,2,5,"true",6,4,0.007874591019021108
