high,2,2,5,"false",3,3,0.0328563144265664
high,2,2,5,"true",3,3,0.0064638633103111815
high,2,2,5,"false",3,4,0.0328563144265664
high,2,2,5,"true",3,4,0.0064638633103111815
high,2,2,5,"false",3,5,0.0328563144265664
high,2,2,5,"true",3,5,0.007084886121972612
high,2,2,5,"false",3,6,0.0328563144265664
high,2,2,5,"true",3,6,0.007408397826051394
high,2,2,5,"false",3,7,0.0328563144265664
high,2,2,5,"true",3,7,0.007606492026745425
high,2,2,5,"false",4,3,0.0328563144265664
high,2,2,5,"true",4,3,0.0064638633103111815
high,2,2,5,"false",4,4,0.0328563144265664
high,2,2,5,"true",4,4,0.007084886121972612
high,2,2,5,"false",4,5,0.0328563144265664
high,2,2,5,"true",4,5,0.007408397826051394
high,2,2,5,"false",4,6,0.0328563144265664
high,2,2,5,"true",4,6,0.007606492026745425
high,2,2,5,"false",4,7,0.0328563144265664
high,2,2,5,"true",4,7,0.007408397826051394
high,2,2,5,"false",5,3,0.0328563144265664
high,2,2,5,"true",5,3,0.007084886121972612
high,2,2,5,"false",5,4,0.0328563144265664
high,2,2,5,"true",5,4,0.007408397826051394
high,2,2,5,"false",5,5,0.0328563144265664
high,2,2,5,"true",5,5,0.007606492026745425
high,2,2,5,"false",5,6,0.0328563144265664
high,2,2,5,"true",5,6,0.007408397826051394
high,2,2,5,"false",5,7,0.0328563144265664
high,2,2,5,"true",5,7,0.007084886121972612
high,2,2,5,"false",6,3,0.0328563144265664
high,2,2,5,"true",6,3,0.007408397826051394
high,2,2,5,"false",6,4,0.0328563144265664
high,2,2,5,"true",6,4,0.007606492026745425
high,2,2,5,"false",6,5,0.0328563144265664
high,2,2,5,"true",6,5,0.007408397826051394
high,2,2,5,"false",6,6,0.0328563144265664
high,2,2,5,"true",6,6,0.007084886121972612
high,2,2,5,"false",6,7,0.0328563144265664
high,2,2,5,"true",6,7,0.0064638633103111815
high,2,2,5,"false",7,3,0.0328563144265664
high,2,2,5,"true",7,3,0.007606492026745425
high,2,2,5,"false",7,4,0.0328563144265664
high,2,2,5,"true",7,4,0.007408397826051394
high,2,2,5,"false",7,5,0.0328563144265664
high,2,2,5,"true",7,5,0.007084886121972612
high,2,2,5,"false",7,6,0.0328563144265664
high,2,2,5,"true",7,6,0.0064638633103111815
high,2,2,5,"false",7,7,0.0328563144265664
high,2,2,5,"true",7,7,0.0064638633103111815
mid,2,2,5,"false",3,3,0.03247149842491201
mid,2,2,5,"true",3,3,0.007138834452713076
mid,2,2,5,"false",3,4,0.03247149842491204
mid,2,2,5,"true",3,4,0.007138834452713076
mid,2,2,5,"false",3,5,0.03247149842491201
mid,2,2,5,"true",3,5,0.0074972346915008325
mid,2,2,5,"false",3,6,0.03247149842491204
mid,2,2,5,"true",3,6,0.007680130960488795
mid,2,2,5,"false",3,7,0.03247149842491201
mid,2,2,5,"true",3,7,0.007791015365601142
mid,2,2,5,"false",4,3,0.03247149842491204
mid,2,2,5,"true",4,3,0.007138834452713076
mid,2,2,5,"false",4,4,0.03247149842491201
mid,2,2,5,"true",4,4,0.0074972346915008325
mid,2,2,5,"false",4,5,0.03247149842491204
mid,2,2,5,"true",4,5,0.007680130960488795
mid,2,2,5,"false",4,6,0.03247149842491201
mid,2,2,5,"true",4,6,0.007791015365601142
mid,2,2,5,"false",4,7,0.03247149842491204
mid,2,2,5,"true",4,7,0.007680130960488795
mid,2,2,5,"false",5,3,0.03247149842491201
mid,2,2,5,"true",5,3,0.0074972346915008325
mid,2,2,5,"false",5,4,0.03247149842491204
mid,2,2,5,"true",5,4,0.007680130960488795
mid,2,2,5,"false",5,5,0.03247149842491201
mid,2,2,5,"true",5,5,0.007791015365601142
mid,2,2,5,"false",5,6,0.03247149842491204
mid,2,2,5,"true",5,6,0.007680130960488795
mid,2,2,5,"false",5,7,0.03247149842491201
mid,2,2,5,"true",5,7,0.0074972346915008325
mid,2,2,5,"false",6,3,0.03247149842491204
mid,2,2,5,"true",6,3,0.007680130960488795
mid,2,2,5,"false",6,4,0.03247149842491201
mid,2,2,5,"true",6,4,0.007791015365601142
mid,2,2,5,"false",6,5,0.03247149842491204
mid,2,2,5,"true",6,5,0.007680130960488795
mid,2,2,5,"false",6,6,0.03247149842491201
