high,4,"false",3,3,3,3,0.04282495496107258
high,4,"true",3,3,3,3,0.012034044935610796
high,4,"false",3,3,3,4,0.04282495496107258
high,4,"true",3,3,3,4,0.012712606015320236
high,4,"false",3,3,4,3,0.04282495496107258
high,4,"true",3,3,4,3,0.012712606015320236
high,4,"false",3,3,4,4,0.04282495496107258
high,4,"true",3,3,4,4,0.015778148645033768
high,4,"false",3,4,3,3,0.04282495496107258
high,4,"true",3,4,3,3,0.012712606015320236
high,4,"false",3,4,3,4,0.04282495496107258
high,4,"true",3,4,3,4,0.015778148645033768
high,4,"false",3,4,4,3,0.04282495496107258
high,4,"true",3,4,4,3,0.015778148645033768
high,4,"false",3,4,4,4,0.04282495496107258
high,4,"true",3,4,4,4,0.021154840403152242
high,4,"false",4,3,3,3,0.04282495496107258
high,4,"true",4,3,3,3,0.012712606015320236
high,4,"false",4,3,3,4,0.04282495496107258
high,4,"true",4,3,3,4,0.015778148645033768
high,4,"false",4,3,4,3,0.04282495496107258
high,4,"true",4,3,4,3,0.015778148645033768
high,4,"false",4,3,4,4,0.04282495496107258
high,4,"true",4,3,4,4,0.021154840403152242
high,4,"false",4,4,3,3,0.04282495496107258
high,4,"true",4,4,3,3,0.015778148645033768
high,4,"false",4,4,3,4,0.04282495496107258
high,4,"true",4,4,3,4,0.021154840403152242
high,4,"false",4,4,4,3,0.04282495496107258
high,4,"true",4,4,4,3,0.021154840403152242
high,4,"false",4,4,4,4,0.10215755309572642
high,4,"true",4,4,4,4,0.013295400008481313
mid,4,"false",3,3,3,3,0.043369522431481365
mid,4,"true",3,3,3,3,0.00838201704462472
mid,4,"false",3,3,3,4,0.043369522431481365
mid,4,"true",3,3,3,4,0.009370372513253844
mid,4,"false",3,3,4,3,0.043369522431481365
mid,4,"true",3,3,4,3,0.009370372513253844
mid,4,"false",3,3,4,4,0.043369522431481365
mid,4,"true",3,3,4,4,0.014303443486468828
mid,4,"false",3,4,3,3,0.043369522431481365
mid,4,"true",3,4,3,3,0.009370372513253844
mid,4,"false",3,4,3,4,0.043369522431481365
mid,4,"true",3,4,3,4,0.014303443486468828
mid,4,"false",3,4,4,3,0.043369522431481365
mid,4,"true",3,4,4,3,0.014303443486468828
mid,4,"false",3,4,4,4,0.043369522431481365
mid,4,"true",3,4,4,4,0.024186891652098908
mid,4,"false",4,3,3,3,0.043369522431481365
mid,4,"true",4,3,3,3,0.009370372513253844
mid,4,"false",4,3,3,4,0.043369522431481365
mid,4,"true",4,3,3,4,0.014303443486468828
mid,4,"false",4,3,4,3,0.043369522431481365
mid,4,"true",4,3,4,3,0.014303443486468828
mid,4,"false",4,3,4,4,0.043369522431481365
mid,4,"true",4,3,4,4,0.024186891652098908
mid,4,"false",4,4,3,3,0.043369522431481365
mid,4,"true",4,4,3,3,0.014303443486468828
mid,4,"false",4,4,3,4,0.043369522431481365
mid,4,"true",4,4,3,4,0.024186891652098908
mid,4,"false",4,4,4,3,0.043369522431481365
mid,4,"true",4,4,4,3,0.024186891652098908
mid,4,"false",4,4,4,4,0.10345660128674167
mid,4,"true",4,4,4,4,0.01756882761618899
low,4,"false",3,3,3,3,0.043839985757938425
low,4,"true",3,3,3,3,0.006365455779767692
low,4,"false",3,3,3,4,0.043839985757938425
low,4,"true",3,3,3,4,0.007459309848105779
low,4,"false",3,3,4,3,0.043839985757938425
low,4,"true",3,3,4,3,0.007459309848105779
low,4,"false",3,3,4,4,0.043839985757938425
low,4,"true",3,3,4,4,0.01318720054742978
low,4,"false",3,4,3,3,0.043839985757938425
low,4,"true",3,4,3,3,0.007459309848105779
low,4,"false",3,4,3,4,0.043839985757938425
low,4,"true",3,4,3,4,0.01318720054742978
low,4,"false",3,4,4,3,0.043839985757938425
low,4,"true",3,4,4,3,0.01318720054742978
low,4,"false",3,4,4,4,0.043839985757938425
low,4,"true",3,4,4,4,0.025556124843888924
low,4,"false",4,3,3,3,0.043839985757938425
low,4,"true",4,3,3,3,0.007459309848105779
low,4,"false",4,3,3,4,0.043839985757938425
low,4,"true",4,3,3,4,0.01318720054742978
low,4,"false",4,3,4,3,0.043839985757938425
low,4,"true",4,3,4,3,0.01318720054742978
low,4,"false",4,3,4,4,0.043839985757938425
low,4,"true",4,3,4,4,0.025556124843888924
low,4,"false",4,4,3,3,0.043839985757938425
low,4,"true",4,4,3,3,0.01318720054742978
low,4,"false",4,4,3,4,0.043839985757938425
low,4,"true",4,4,3,4,0.025556124843888924
low,4,"false",4,4,4,3,0.043839985757938425
low,4,"true",4,4,4,3,0.025556124843888924
low,4,"false",4,4,4,4,0.10457887642505341
low,4,"true",4,4,4,4,0.020270939373544686
