date,workerid,amount
Wed Apr 13 08:20:07 PDT 2016,A38TZK07ON180S,0.5
Wed Apr 13 08:20:26 PDT 2016,A1357D4VKDZ8WF,0.5
Wed Apr 13 08:20:32 PDT 2016,AKM7BAAH9OPGW,0.5
Wed Apr 13 08:24:00 PDT 2016,ARVFL7PWC5YH1,0.5
Wed Apr 13 08:28:18 PDT 2016,A1HWI4N1RJGKYY,0.5
Wed Apr 13 08:29:41 PDT 2016,ANUY2NVLZONUH,0.5
Wed Apr 13 08:35:16 PDT 2016,A195MOXRMNHRVT,0.5
Wed Apr 13 08:44:06 PDT 2016,ALT86ZCKZZMLZ,0.5
Wed Apr 13 08:47:22 PDT 2016,A3E3RCR51Z8EVP,0.5
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
